branch_id;serie;emission_date;weight;weight_m3;weight_charged;m3;shipping_value;tax_amount;total_value;type_transportation;lot;origin_branch_id;recipient_branch_id;calculation_branch_id;debit_branch_id;shipping_table_order;shipping_table;shipping_type;insurance;insurance_contract;delivery_time;doct_blocked;sender_customer_id;recipient_customer_id;consignee_customer_id;debtor_customer_id;customer_calculation_id;delivery_route_id;delivery_date;cte_protocol;cte_key;cte_situation;cte_sefaz_return;cost_center_id;bill
16;15;2022-02-23 06:00:00;44;38;12,560000;23,590000;26274.39; 262.74 ; 26537.13 ;CIF;43;1;6;1;1;1;1;AEREO;Não Averbado;;2024-02-23;0;183;909;;183;183;1;2024-02-16;523699220;15202222908126500014355154036916301082844444;Rejeitado;Schema Invalido;1;
2;15;2023-06-29 00:00:00;34;52;54,550000;24,780000;23947.35; 478.95 ; 24426.3 ;CIF;97;25;3;25;25;2;1;RODOVIARIO;Averbado;1574867;2024-03-03;0;373;803;;373;373;1;;709686325;29202362908126500014355152214545690108703333;Aguardando retorno da Sefaz;Autorizado;1;
16;12;2022-09-06 17:31:12;20;51;43,800000;23,800000;10397.74; 311.93 ; 10709.67 ;FOB;33;10;12;12;12;3;1;AEREO;Não Averbado;;2024-02-20;0;704;445;;445;445;1;;547625721;26202292908126500014355126846347130108761111;Autorizado;Autorizado;1;
17;11;2023-08-25 23:02:24;31;39;43,670000;53,010000;24504.43; 490.09 ; 24994.52 ;CIF;27;4;17;4;4;1;1;RODOVIARIO;Averbado;1821440;2024-02-15;0;3;551;;3;3;1;2024-02-25;931212128;32202382908126500014355118404631470108148888;Aguardando retorno da Sefaz;Autorizado;1;
14;12;2023-04-04 18:57:36;28;50;10,280000;17,730000;10920.55; 327.62 ; 11248.17 ;CIF;96;7;16;7;7;1;1;AEREO;Averbado;1472433;2024-02-26;0;929;580;;929;929;1;;860945318;45202342908126500014355128440390770108793333;Autorizado;Autorizado;1;
6;11;2024-01-17 14:09:36;42;41;8,970000;50,090000;2344.83; 70.34 ; 2415.17 ;CIF;90;24;3;24;24;1;1;AEREO;Averbado;253149;2024-02-26;0;521;260;;521;521;1;;222155220;18202412908126500014355114098894880108135555;Aguardando retorno da Sefaz;Autorizado;1;
12;14;2022-03-02 22:19:12;48;36;1,450000;27,600000;34884.62; 1046.54 ; 35931.16 ;FOB;41;18;23;23;23;3;1;AEREO;Averbado;2545608;2024-03-04;0;576;184;;184;184;1;2024-03-04;489152382;25202232908126500014355142773801830108927777;Rejeitado;Schema Invalido;1;
7;14;2023-04-07 21:07:12;30;21;46,890000;6,630000;31199; 311.99 ; 31510.99 ;FOB;71;23;18;18;18;2;1;AEREO;Não Averbado;;2024-03-05;0;760;444;;444;444;1;2024-03-01;628885519;12202342908126500014355145196579550108147777;Autorizado;Autorizado;1;
25;12;2023-08-27 04:48:00;9;29;31,010000;20,000000;2601.05; 78.03 ; 2679.08 ;FOB;59;3;18;18;18;1;1;RODOVIARIO;Averbado;1429906;2024-02-29;0;99;850;;850;850;1;2024-02-18;794537243;50202382908126500014355121617768770108399999;Autorizado;Autorizado;1;
8;11;2023-06-01 03:36:00;33;34;6,400000;5,520000;11287.87; 338.64 ; 11626.51 ;FOB;56;14;25;25;25;3;1;RODOVIARIO;Averbado;1541296;2024-02-17;0;911;923;;923;923;1;2024-02-16;503495760;43202362908126500014355114424310500108606666;Aguardando retorno da Sefaz;Autorizado;1;
8;10;2022-06-14 14:52:48;24;50;36,530000;18,750000;8035.48; 160.71 ; 8196.19 ;CIF;66;3;6;3;3;3;1;RODOVIARIO;Averbado;2207803;2024-03-01;0;944;653;;944;944;1;;359474896;29202262908126500014355106620439020108268888;Aguardando retorno da Sefaz;Autorizado;1;
11;15;2023-08-14 17:31:12;30;12;46,010000;17,090000;24431.08; 244.31 ; 24675.39 ;FOB;64;22;8;8;8;2;1;AEREO;Não Averbado;;2024-02-25;0;381;718;;718;718;1;;467072560;13202382908126500014355154243134470108246666;Aguardando retorno da Sefaz;Autorizado;1;
25;10;2023-06-20 11:45:36;18;19;51,920000;19,850000;17675.46; 530.26 ; 18205.72 ;FOB;58;16;1;1;1;2;1;RODOVIARIO;Averbado;789530;2024-02-23;0;162;1000;;1000;1000;1;;679534697;32202362908126500014355106662804930108772222;Rejeitado;Schema Invalido;1;
2;13;2022-07-21 13:12:00;51;19;11,240000;11,710000;3326.1; 66.52 ; 3392.62 ;FOB;2;10;9;9;9;1;1;AEREO;Não Averbado;;2024-02-21;0;319;717;;717;717;1;;950292861;29202272908126500014355131360303290108954444;Rejeitado;Schema Invalido;1;
12;13;2023-01-24 14:38:24;41;3;42,520000;32,510000;15796.13; 473.88 ; 16270.01 ;CIF;60;8;7;8;8;2;1;AEREO;Não Averbado;;2024-02-16;0;484;678;;484;484;1;;937983151;13202312908126500014355132010604060108943333;Rejeitado;Schema Invalido;1;
3;10;2023-09-07 12:14:24;18;37;19,260000;2,270000;9755.01; 97.55 ; 9852.56 ;CIF;92;15;18;15;15;2;1;AEREO;Não Averbado;;2024-02-24;0;8;889;;8;8;1;;117027495;20202392908126500014355105170280190108377777;Rejeitado;Schema Invalido;1;
24;14;2023-03-31 23:45:36;17;33;20,330000;39,220000;13054.83; 261.1 ; 13315.93 ;CIF;89;16;13;16;16;2;1;RODOVIARIO;Não Averbado;;2024-03-02;0;311;564;;311;311;1;;682702804;48202332908126500014355147896705720108318888;Aguardando retorno da Sefaz;Autorizado;1;
19;14;2023-03-12 15:36:00;41;55;52,200000;2,750000;619.41; 6.19 ; 625.6 ;FOB;26;17;10;10;10;2;1;AEREO;Averbado;2241326;2024-02-24;0;150;210;;210;210;1;2024-02-15;199267366;29202332908126500014355148125087780108774444;Autorizado;Autorizado;1;
15;14;2022-04-27 10:48:00;4;28;50,650000;37,010000;18091.06; 180.91 ; 18271.97 ;FOB;33;9;13;13;13;3;1;RODOVIARIO;Averbado;614962;2024-02-22;0;125;321;;321;321;1;;831456503;27202242908126500014355143738212701089666666;Autorizado;Autorizado;1;
13;12;2022-09-02 12:57:36;8;37;38,400000;45,810000;9538.13; 286.14 ; 9824.27 ;FOB;34;2;9;9;9;2;1;AEREO;Averbado;1500196;2024-03-03;0;525;760;;760;760;1;2024-02-19;800913569;42202292908126500014355129637929280108208888;Rejeitado;Schema Invalido;1;
9;12;2023-05-07 07:40:48;18;8;19,690000;32,480000;6959.7; 139.19 ; 7098.89 ;CIF;95;20;19;20;20;1;1;RODOVIARIO;Não Averbado;;2024-02-14;0;249;874;;249;249;1;;198864043;18202352908126500014355122983763390108842222;Autorizado;Autorizado;1;
7;12;2022-12-16 06:14:24;6;49;21,930000;51,260000;34910.53; 698.21 ; 35608.74 ;FOB;47;10;3;3;3;1;1;RODOVIARIO;Não Averbado;;2024-03-04;0;419;36;;36;36;1;2024-02-21;112774738;19202212290812650001435512127295764010878666;Aguardando retorno da Sefaz;Autorizado;1;
25;11;2023-10-05 17:31:12;1;5;8,080000;3,610000;13164.48; 131.64 ; 13296.12 ;FOB;13;12;24;24;24;3;1;RODOVIARIO;Não Averbado;;2024-02-17;0;759;133;;133;133;1;;474991871;49202310290812650001435511998011202010831999;Rejeitado;Schema Invalido;1;
3;10;2023-03-19 01:12:00;2;49;2,930000;24,750000;23838.09; 238.38 ; 24076.47 ;FOB;54;20;18;18;18;1;1;RODOVIARIO;Não Averbado;;2024-02-17;0;377;922;;922;922;1;2024-02-20;645794812;52202332908126500014355109295169880108497777;Aguardando retorno da Sefaz;Autorizado;1;
15;13;2023-08-20 07:26:24;8;34;7,870000;14,460000;1022.07; 20.44 ; 1042.51 ;CIF;87;5;16;5;5;2;1;AEREO;Averbado;1763097;2024-02-20;0;625;623;;625;625;1;;964709044;39202382908126500014355131402250040108780000;Rejeitado;Schema Invalido;1;
12;13;2023-04-19 04:04:48;53;11;45,020000;3,830000;27240.01; 817.2 ; 28057.21 ;FOB;53;18;17;17;17;1;1;AEREO;Não Averbado;;2024-02-14;0;977;101;;101;101;1;2024-02-29;817555485;29202342908126500014355138666651870108469999;Autorizado;Autorizado;1;
8;12;2022-07-30 06:43:12;26;32;27,170000;11,750000;473.01; 9.46 ; 482.47 ;CIF;47;12;4;12;12;3;1;AEREO;Não Averbado;;2024-03-04;0;288;705;;288;288;1;2024-03-04;702364270;40202272908126500014355127975695570108802222;Aguardando retorno da Sefaz;Autorizado;1;
3;11;2022-03-10 18:14:24;2;29;7,160000;49,810000;15788.77; 473.66 ; 16262.43 ;FOB;44;12;3;3;3;2;1;AEREO;Averbado;1654681;2024-02-19;0;451;995;;995;995;1;;754855543;36202232908126500014355112147394390108608888;Autorizado;Autorizado;1;
18;14;2022-12-27 10:19:12;32;46;44,890000;25,530000;34969.53; 699.39 ; 35668.92 ;CIF;70;11;23;11;11;2;1;RODOVIARIO;Averbado;759939;2024-03-03;0;473;304;;473;473;1;;945033131;24202212290812650001435514119002264010836222;Autorizado;Autorizado;1;
18;11;2022-10-20 23:45:36;24;43;41,320000;45,360000;28527.25; 570.55 ; 29097.8 ;FOB;5;22;18;18;18;3;1;RODOVIARIO;Averbado;1689325;2024-03-03;0;191;868;;868;868;1;;750109623;12202210290812650001435511313129695010899777;Autorizado;Autorizado;1;
1;10;2022-02-18 08:09:36;9;39;3,770000;11,620000;17028.56; 510.86 ; 17539.42 ;CIF;21;5;23;5;5;1;1;AEREO;Averbado;1386119;2024-02-22;0;535;215;;535;535;1;;536611699;37202222908126500014355104217535180108390000;Autorizado;Autorizado;1;
5;12;2023-08-29 10:19:12;40;12;50,470000;27,580000;2819.88; 84.6 ; 2904.48 ;CIF;39;1;2;1;1;2;1;RODOVIARIO;Não Averbado;;2024-03-05;0;575;578;;575;575;1;;953399624;44202382908126500014355128958736240108156666;Aguardando retorno da Sefaz;Autorizado;1;
16;14;2022-06-16 11:16:48;9;54;45,210000;19,800000;20099.71; 201 ; 20300.71 ;CIF;89;7;21;7;7;1;1;AEREO;Averbado;1604901;2024-02-23;0;332;416;;332;332;1;2024-02-23;177924971;11202262908126500014355141893037680108988888;Aguardando retorno da Sefaz;Autorizado;1;
22;12;2022-10-12 06:57:36;11;5;32,260000;24,360000;31199.23; 623.98 ; 31823.21 ;FOB;67;16;14;14;14;2;1;RODOVIARIO;Não Averbado;;2024-03-04;0;796;183;;183;183;1;2024-02-14;886617302;11202210290812650001435512203765861010853888;Rejeitado;Schema Invalido;1;
9;12;2023-06-09 14:09:36;18;46;51,530000;32,860000;9091.85; 181.84 ; 9273.69 ;FOB;84;9;15;15;15;3;1;AEREO;Não Averbado;;2024-02-15;0;406;570;;570;570;1;;268820243;19202362908126500014355123155866530108235555;Rejeitado;Schema Invalido;1;
9;11;2023-12-15 12:00:00;20;42;53,390000;40,180000;30105.13; 301.05 ; 30406.18 ;CIF;93;3;21;3;3;2;1;RODOVIARIO;Averbado;1266970;2024-02-29;0;194;241;;194;194;1;2024-02-18;963477374;16202312290812650001435511786796797010845999;Autorizado;Autorizado;1;
20;13;2022-08-16 08:24:00;46;33;26,690000;42,270000;2880.77; 57.62 ; 2938.39 ;CIF;61;10;18;10;10;1;1;RODOVIARIO;Averbado;1669526;2024-02-16;0;397;156;;397;397;1;;316296290;11202282908126500014355132340272490108933333;Autorizado;Autorizado;1;
8;11;2023-08-30 21:07:12;40;7;46,600000;48,810000;22713.8; 681.41 ; 23395.21 ;CIF;64;16;22;16;16;1;1;AEREO;Averbado;1897591;2024-02-23;0;998;9;;998;998;1;2024-02-14;954241136;44202382908126500014355111400044830108289999;Rejeitado;Schema Invalido;1;
17;10;2023-02-21 02:09:36;5;17;21,760000;35,010000;35920.59; 359.21 ; 36279.8 ;FOB;5;9;12;12;12;3;1;AEREO;Não Averbado;;2024-03-05;0;232;204;;204;204;1;;365727682;50202322908126500014355103133372270108529999;Rejeitado;Schema Invalido;1;
3;12;2022-05-31 12:43:12;10;10;14,110000;26,660000;12913.4; 387.4 ; 13300.8 ;CIF;71;16;4;16;16;2;1;RODOVIARIO;Averbado;2303223;2024-02-29;0;562;300;;562;562;1;2024-02-16;193403429;18202252908126500014355125179389301085833333;Rejeitado;Schema Invalido;1;
22;14;2022-10-12 14:09:36;39;49;40,460000;41,370000;14622.39; 146.22 ; 14768.61 ;FOB;99;7;25;25;25;3;1;RODOVIARIO;Averbado;686818;2024-02-19;0;582;895;;895;895;1;2024-02-17;808124907;13202210290812650001435514282169790108246666;Aguardando retorno da Sefaz;Autorizado;1;
14;12;2023-10-21 03:36:00;2;33;24,480000;23,500000;12966.79; 389 ; 13355.79 ;CIF;65;6;18;6;6;3;1;RODOVIARIO;Averbado;1838215;2024-02-16;0;974;450;;974;974;1;2024-02-18;741468973;11202310290812650001435512794892862010884666;Aguardando retorno da Sefaz;Autorizado;1;
14;11;2022-08-08 02:52:48;5;7;14,280000;21,420000;15839.97; 158.4 ; 15998.37 ;CIF;61;3;20;3;3;3;1;AEREO;Não Averbado;;2024-03-05;0;289;675;;289;289;1;2024-03-02;935993636;30202282908126500014355119681646601086988888;Autorizado;Autorizado;1;
20;10;2023-02-18 21:07:12;14;36;8,600000;20,810000;34237.84; 1027.14 ; 35264.98 ;CIF;55;12;15;12;12;1;1;AEREO;Não Averbado;;2024-02-14;0;250;433;;250;250;1;2024-02-18;162256440;52202322908126500014355101250033860108345555;Aguardando retorno da Sefaz;Autorizado;1;
1;13;2023-02-23 19:26:24;35;11;15,850000;19,610000;29841.36; 596.83 ; 30438.19 ;CIF;71;6;25;6;6;1;1;AEREO;Averbado;2220771;2024-03-03;0;265;968;;265;265;1;;240792915;28202322908126500014355131581058530108660000;Aguardando retorno da Sefaz;Autorizado;1;
5;15;2023-04-26 04:48:00;42;28;35,900000;14,310000;6020.61; 60.21 ; 6080.82 ;CIF;69;18;16;18;18;1;1;RODOVIARIO;Averbado;2144310;2024-02-14;0;432;646;;432;432;1;2024-02-24;203031951;27202342908126500014355155783567290108902222;Rejeitado;Schema Invalido;1;
15;15;2022-08-29 04:33:36;32;15;12,830000;36,270000;6342.05; 126.84 ; 6468.89 ;FOB;84;24;19;19;19;3;1;AEREO;Não Averbado;;2024-03-02;0;906;571;;571;571;1;2024-02-21;295866836;19202282908126500014355157369410590108397777;Aguardando retorno da Sefaz;Autorizado;1;
9;13;2023-05-25 02:09:36;6;12;16,270000;32,670000;34706.22; 1041.19 ; 35747.41 ;FOB;21;19;10;10;10;2;1;RODOVIARIO;Não Averbado;;2024-03-04;0;993;844;;844;844;1;2024-02-14;710298336;13202352908126500014355134478334000108327777;Rejeitado;Schema Invalido;1;
15;12;2022-09-06 04:04:48;42;20;30,220000;29,320000;21983.72; 659.51 ; 22643.23 ;FOB;23;19;7;7;7;3;1;RODOVIARIO;Não Averbado;;2024-03-05;0;759;802;;802;802;1;2024-02-18;902064615;45202292908126500014355129836384890108598888;Autorizado;Autorizado;1;
23;13;2022-05-01 03:07:12;54;37;43,780000;7,250000;31440.92; 314.41 ; 31755.33 ;FOB;65;18;16;16;16;2;1;AEREO;Não Averbado;;2024-02-15;0;560;484;;484;484;1;;837777174;36202252908126500014355138031982410108481111;Autorizado;Autorizado;1;
21;13;2022-08-18 16:19:12;3;29;31,920000;24,800000;31884.62; 318.85 ; 32203.47 ;CIF;19;17;18;17;17;3;1;RODOVIARIO;Não Averbado;;2024-02-27;0;798;145;;798;798;1;2024-02-21;130890970;38202282908126500014355133382982220108114444;Autorizado;Autorizado;1;
6;11;2022-12-15 16:04:48;14;31;50,940000;42,200000;10828.27; 216.57 ; 11044.84 ;CIF;17;5;14;5;5;3;1;RODOVIARIO;Não Averbado;;2024-02-18;0;580;386;;580;580;1;;963888565;27202212290812650001435511345353050108408888;Rejeitado;Schema Invalido;1;
25;11;2024-01-26 03:07:12;46;10;19,910000;42,750000;22329.33; 223.29 ; 22552.62 ;CIF;96;10;24;10;10;2;1;AEREO;Não Averbado;;2024-03-03;0;834;160;;834;834;1;2024-02-27;477111065;28202412908126500014355113590535001084555555;Rejeitado;Schema Invalido;1;
22;15;2022-07-24 09:21:36;4;13;23,400000;31,940000;7386.27; 221.59 ; 7607.86 ;CIF;1;16;7;16;16;2;1;AEREO;Não Averbado;;2024-02-28;0;552;377;;552;552;1;;160724097;27202272908126500014355155672526610108302222;Aguardando retorno da Sefaz;Autorizado;1;
8;15;2023-03-28 23:16:48;51;20;50,810000;37,550000;7661.96; 76.62 ; 7738.58 ;FOB;85;24;15;15;15;2;1;AEREO;Não Averbado;;2024-02-16;0;223;11;;11;11;1;;129813271;24202332908126500014355158058242860108156666;Autorizado;Autorizado;1;
15;13;2023-05-02 19:55:12;34;44;1,100000;8,650000;28431.27; 852.94 ; 29284.21 ;CIF;95;21;5;21;21;1;1;AEREO;Averbado;2065719;2024-02-25;0;307;217;;307;307;1;;333393782;43202352908126500014355137765935690108782222;Aguardando retorno da Sefaz;Autorizado;1;
14;13;2023-12-26 02:52:48;16;7;32,140000;6,880000;18415.36; 368.31 ; 18783.67 ;FOB;31;7;3;3;3;1;1;AEREO;Averbado;1570137;2024-02-20;0;451;556;;556;556;1;2024-02-20;870011972;47202312290812650001435513503686424010878555;Autorizado;Autorizado;1;
23;10;2023-02-24 22:04:48;3;7;37,610000;50,100000;7787.67; 77.88 ; 7865.55 ;FOB;2;15;4;4;4;3;1;RODOVIARIO;Averbado;329344;2024-02-28;0;227;295;;295;295;1;;651612209;34202322908126500014355106505874550108883333;Aguardando retorno da Sefaz;Autorizado;1;
16;14;2024-01-05 02:24:00;22;5;39,980000;30,830000;22171.38; 665.14 ; 22836.52 ;CIF;47;16;5;16;16;1;1;RODOVIARIO;Averbado;244428;2024-03-01;0;137;453;;137;137;1;2024-02-28;868745270;35202412908126500014355141944741901089555555;Rejeitado;Schema Invalido;1;
10;10;2023-06-25 22:48:00;1;26;45,130000;28,970000;12482.62; 249.65 ; 12732.27 ;FOB;71;18;11;11;11;2;1;AEREO;Averbado;1075950;2024-02-17;0;556;660;;660;660;1;2024-02-16;488440821;31202362908126500014355104408382530108666666;Rejeitado;Schema Invalido;1;
9;11;2023-04-02 02:38:24;36;26;4,340000;41,050000;21073.72; 421.47 ; 21495.19 ;FOB;45;12;21;21;21;1;1;AEREO;Averbado;607574;2024-02-15;0;472;317;;317;317;1;;603949205;35202342908126500014355116570304530108277777;Autorizado;Autorizado;1;
4;13;2022-04-12 16:19:12;4;14;22,270000;10,880000;16974.82; 339.5 ; 17314.32 ;FOB;34;2;22;22;22;3;1;AEREO;Não Averbado;;2024-02-22;0;420;376;;376;376;1;;532381475;18202242908126500014355133790241101083277777;Autorizado;Autorizado;1;
21;15;2022-10-06 17:31:12;48;10;47,170000;40,000000;17055.8; 170.56 ; 17226.36 ;CIF;88;18;11;18;18;3;1;AEREO;Não Averbado;;2024-02-24;0;670;836;;670;670;1;;998522416;17202210290812650001435515550548527010821444;Autorizado;Autorizado;1;
7;10;2023-01-24 04:48:00;2;52;40,750000;6,300000;9623.61; 288.71 ; 9912.32 ;CIF;46;6;10;6;6;2;1;AEREO;Não Averbado;;2024-02-28;0;996;821;;996;996;1;;613809498;39202312908126500014355103376912440108431111;Aguardando retorno da Sefaz;Autorizado;1;
4;10;2022-12-13 15:07:12;43;4;38,260000;6,450000;17302.59; 519.08 ; 17821.67 ;FOB;68;8;15;15;15;1;1;AEREO;Averbado;2445266;2024-02-15;0;702;241;;241;241;1;2024-02-26;295882725;41202212290812650001435510876205675010831888;Rejeitado;Schema Invalido;1;
21;15;2022-07-17 09:36:00;40;38;36,440000;46,700000;15837.56; 316.75 ; 16154.31 ;CIF;21;11;10;11;11;2;1;RODOVIARIO;Não Averbado;;2024-03-01;0;434;970;;434;434;1;;643951100;51202272908126500014355157603907310108120000;Aguardando retorno da Sefaz;Autorizado;1;
22;10;2024-01-01 15:50:24;40;4;52,590000;28,060000;32082.02; 962.46 ; 33044.48 ;CIF;29;21;17;21;21;2;1;RODOVIARIO;Averbado;857116;2024-02-17;0;763;188;;763;763;1;2024-02-14;137264972;52202412908126500014355101687372310108828888;Aguardando retorno da Sefaz;Autorizado;1;
10;13;2024-01-23 22:04:48;29;46;49,710000;21,710000;9577.19; 191.54 ; 9768.73 ;CIF;97;11;12;11;11;1;1;RODOVIARIO;Averbado;2365830;2024-02-21;0;654;415;;654;654;1;2024-02-23;335063039;21202412908126500014355136109134020108397777;Aguardando retorno da Sefaz;Autorizado;1;
7;14;2023-02-02 21:07:12;53;48;11,960000;8,130000;31046.11; 620.92 ; 31667.03 ;CIF;67;19;19;19;19;3;1;RODOVIARIO;Averbado;661287;2024-02-25;0;908;465;;908;908;1;2024-03-04;456200744;47202322908126500014355143940361750108174444;Autorizado;Autorizado;1;
25;11;2022-03-29 13:12:00;8;2;20,140000;17,450000;29728.25; 891.85 ; 30620.1 ;FOB;83;20;16;16;16;3;1;AEREO;Averbado;1468098;2024-02-23;0;11;651;;651;651;1;;538361399;44202232908126500014355117974410510108665555;Aguardando retorno da Sefaz;Autorizado;1;
4;12;2022-05-27 08:38:24;51;13;24,610000;23,350000;13509.63; 270.19 ; 13779.82 ;CIF;41;15;16;15;15;3;1;RODOVIARIO;Averbado;854356;2024-02-16;0;340;852;;340;340;1;;710434445;28202252908126500014355126660905780108771111;Autorizado;Autorizado;1;
22;13;2022-11-22 08:38:24;34;50;17,400000;4,320000;23618.99; 472.38 ; 24091.37 ;CIF;36;23;17;23;23;3;1;AEREO;Averbado;600545;2024-02-18;0;495;482;;495;495;1;2024-03-05;627294492;25202211290812650001435513426008826010818888;Rejeitado;Schema Invalido;1;
13;13;2023-12-07 13:26:24;51;54;13,600000;24,770000;6386.26; 127.73 ; 6513.99 ;FOB;64;24;14;14;14;1;1;AEREO;Averbado;1535589;2024-02-16;0;796;651;;651;651;1;;958456879;26202312290812650001435513941465447010835333;Autorizado;Autorizado;1;
15;12;2022-05-17 09:21:36;44;13;7,770000;9,180000;8545.09; 256.35 ; 8801.44 ;FOB;18;16;22;22;22;1;1;RODOVIARIO;Averbado;1399059;2024-03-02;0;47;632;;632;632;1;;333711181;38202252908126500014355125248965170108470000;Rejeitado;Schema Invalido;1;
20;10;2022-03-15 09:21:36;7;23;36,810000;30,210000;29073.1; 872.19 ; 29945.29 ;CIF;38;6;3;6;6;3;1;AEREO;Não Averbado;;2024-02-20;0;172;749;;172;172;1;2024-02-21;527629875;40202232908126500014355104082723290108519999;Aguardando retorno da Sefaz;Autorizado;1;
15;15;2024-01-03 07:12:00;35;52;32,680000;1,630000;4851.15; 48.51 ; 4899.66 ;CIF;16;20;23;20;20;3;1;RODOVIARIO;Não Averbado;;2024-02-23;0;945;669;;945;945;1;;288560624;14202412908126500014355158310870470108289999;Aguardando retorno da Sefaz;Autorizado;1;
21;13;2022-05-19 18:28:48;42;49;29,610000;13,300000;30577.31; 917.32 ; 31494.63 ;FOB;91;15;13;13;13;1;1;AEREO;Não Averbado;;2024-03-01;0;713;640;;640;640;1;;955505644;23202252908126500014355137579082810108146666;Rejeitado;Schema Invalido;1;
20;11;2022-08-12 17:45:36;25;5;46,920000;52,140000;27287.04; 272.87 ; 27559.91 ;CIF;36;24;25;24;24;1;1;RODOVIARIO;Não Averbado;;2024-02-29;0;58;953;;58;58;1;;520507038;39202282908126500014355115887790210108315555;Autorizado;Autorizado;1;
20;12;2022-12-06 01:40:48;28;20;32,890000;34,060000;9130.02; 273.9 ; 9403.92 ;CIF;37;4;20;4;4;3;1;RODOVIARIO;Averbado;603281;2024-02-27;0;702;920;;702;702;1;;531392011;25202212290812650001435512706553900010863888;Rejeitado;Schema Invalido;1;
19;15;2022-02-20 07:40:48;35;35;36,940000;23,190000;2921.76; 29.22 ; 2950.98 ;CIF;19;25;15;25;25;3;1;AEREO;Não Averbado;;2024-02-25;0;753;441;;753;753;1;2024-02-16;304688878;15202222908126500014355151607049580108795555;Rejeitado;Schema Invalido;1;
8;14;2022-02-10 23:45:36;6;10;3,790000;42,280000;3077.14; 92.31 ; 3169.45 ;FOB;56;22;12;12;12;1;1;RODOVIARIO;Averbado;1517624;2024-02-14;0;808;131;;131;131;1;;452783364;45202222908126500014355148715367950108245555;Rejeitado;Schema Invalido;1;
22;12;2022-08-19 17:16:48;33;32;27,490000;40,230000;11680.37; 116.8 ; 11797.17 ;FOB;72;5;25;25;25;1;1;AEREO;Não Averbado;;2024-03-04;0;294;953;;953;953;1;2024-02-22;799510771;30202282908126500014355123259162570108590000;Autorizado;Autorizado;1;
1;14;2022-10-27 20:38:24;48;54;2,530000;36,730000;18197.75; 545.93 ; 18743.68 ;CIF;80;2;3;2;2;3;1;RODOVIARIO;Não Averbado;;2024-02-24;0;629;51;;629;629;1;2024-02-26;497302020;20202210290812650001435514123879875010894888;Autorizado;Autorizado;1;
21;15;2022-09-07 14:09:36;32;21;42,550000;29,600000;29236.12; 584.72 ; 29820.84 ;FOB;22;10;18;18;18;3;1;RODOVIARIO;Averbado;663203;2024-03-03;0;615;729;;729;729;1;2024-02-15;423156463;53202292908126500014355156166577920108466666;Autorizado;Autorizado;1;
18;10;2023-11-18 01:26:24;33;25;10,070000;36,880000;6480.86; 64.81 ; 6545.67 ;CIF;84;5;12;5;5;1;1;AEREO;Não Averbado;;2024-03-03;0;830;391;;830;830;1;2024-02-16;967120794;34202311290812650001435510832016500010869111;Aguardando retorno da Sefaz;Autorizado;1;
1;13;2023-12-17 22:33:36;6;9;54,460000;22,320000;3636.63; 109.1 ; 3745.73 ;CIF;7;20;15;20;20;3;1;AEREO;Averbado;402675;2024-02-23;0;146;843;;146;146;1;2024-03-03;550359359;19202312290812650001435513158668682010899222;Aguardando retorno da Sefaz;Autorizado;1;
10;10;2023-12-11 07:26:24;30;25;10,450000;19,600000;8680.68; 173.61 ; 8854.29 ;CIF;68;22;1;22;22;2;1;RODOVIARIO;Averbado;1138402;2024-02-22;0;297;670;;297;297;1;2024-02-20;728925588;33202312290812650001435510458837888010845000;Rejeitado;Schema Invalido;1;
